web-scraper-order,web-scraper-start-url,image-src,title,price,stock,view,sale,item-id
"1561570021-421","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/b82ec2e02dda8b6e1c057e7a09b0e7a7_tn","Bút chì gỗ 2B - DELI 37013","₫3.000","77","41","18","2135332328"
"1561570015-327","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/0942030beb11e7657af2623cce5e39e6_tn","Bút nước đen cừu thân dẹp (mẫu 1)","₫5.000","50","0","0","2344686534"
"1561570015-249","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/0541b8b2f45ed290710fb4c449ab799e_tn","Bút nước xanh Gà trong","₫5.000","10","0","0","2344581999"
"1561570021-496","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/e203830cfafa9f96c273e82d68ae7d4a_tn","Combo 100 gôm mô hình - nhiều loại (mix mẫu)","₫250.000","1","41","1","2179035701"
"1561570009-64","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/e8690ba87514fd8687a1a32c2a8aeb23_tn","Stickers 3d con vật","₫5.000","100","6","0","2202239164"
"1561570021-505","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/6907071c7d30a18266d927d61407d99c_tn","Combo 30 bông hoa dạ quang","₫330.000","9","1","0","2351127001"
"1561570015-407","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/69211d591ba3009986f5e79e804759a8_tn","Chì bấm hình chuột Micky - CHOSCH - Mã CS-8309","₫5.000","30","16","0","2299942870"
"1561570015-237","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/fcf7d908b69983f1379e26909c2eb5f7_tn","Bút xóa nước cây tròn R-MORE","₫10.000","10","0","0","2344582108"
"1561570015-273","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/818521904bebd293ee8991489b13f65b_tn","Bóp viết Simili - Mã 9511A","₫16.000","70","8","0","2317192018"
"1561570009-62","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/ef26cb395302193fc2373650c084ab48_tn","Stickers trái tim - ngôi sao","₫12.000","10","7","0","2202378929"
"1561570015-362","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/745973ae8af1944aabf58380867bd100_tn","Hộp bút hít Mickey No : 83005-13","₫29.000","5","16","0","2317478950"
"1561570015-307","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/c7ef83d5b947c538e754bef24504a61d_tn","Chì bấm hình thỏ rung - Mã 8611","₫5.000","40","14","0","2299942872"
"1561570015-295","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/054c9e7fdee2a1db1e8c4e52232409f9_tn","Bút dạ quang 2 đầu - Mã ML-2007","₫6.000","24","9","0","2306630390"
"1561570021-458","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/fe4ebe13f14738670aa53254ef4f6bfb_tn","Bóp viết hình hộp sữa","₫20.000","4","165","3","2046938402"
"1561570015-412","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/64465b41bee317828313ab289507ca02_tn","Gôm khúc hoạt hình - Mã 301","₫5.000","24","4","0","2299923565"
"1561570015-340","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/a1db1975c5d14a58d713f6b1cc6eec6e_tn","Bút lông kim TTORU","₫6.000","12","5","0","2344582027"
"1561570009-159","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/00da43ed7d1bbdf2a908749002eb49fe_tn","Chì bấm hình gấu Koala - Mã Gstar HS01","₫5.000","30","11","0","2203037544"
"1561570009-27","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/5ca89c59300f63b46634f5c5e59f58d1_tn","Bút nước xanh hình monster","₫5.000","10","0","0","2299869222"
"1561570015-387","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/7c7b409eb8fee7e9e4e7af88cf54780c_tn","Bóp viết sọc ô vuông xanh","₫20.000","2","14","0","2306676531"
"1561570009-22","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/b4678067b66c1d706714c1209f77e181_tn","Bộ dụng cụ học tập có kéo - Mã 2016","₫15.000","50","81","0","2299869237"
"1561570009-117","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/0b56ee14062846d525a62667700c8410_tn","Bút dạ quang hình kim tiêm","₫5.000","7","35","0","2154760636"
"1561570021-487","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/8cbba6aa1b7b7abf9105e1d516a03a47_tn","Combo bóp bút","₫150.000","0","0","1","2277410702"
"1561570009-63","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/0794b97eefcd069d3501416d6f52d858_tn","Stickers 3d bánh kẹo - trái cây","₫7.000","16","0","0","2202309799"
"1561570015-396","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/16beba0eba965a814a2dc23c7a03f567_tn","Bút chì màu sáp hình con gà - 12 màu","₫18.000","100","4","0","2301516884"
"1561570015-317","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/284594492718f1a055b6dfa31cfa6be9_tn","Thước kẻ kính soi 20cm - Mã KD-33D","₫3.000","60","5","0","2299897283"
"1561570015-355","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/f18756c0062cf09a94b2d8f355e6fa5b_tn","Bút nước nhiều màu Gel Chosch CS-885 (1 màu/hộp/12 cây)","₫30.000","8","9","0","2317481741"
"1561570009-197","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/dc0b0a08d8b6f85fbe4e8dd85012f937_tn","Túi bút nhựa trong hình ( nhiều mẫu)","₫20.000","20","35","0","2172113371"
"1561570009-96","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/56f95465142fb0e8eec7b50994ae37be_tn","Túi bút trái đào","₫20.000","5","48","0","2172130049"
"1561570021-509","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/e02b80cb30235e8df73d18591909f413_tn","Bút nước đen heo peppa","₫5.000","50","1","0","2344686568"
"1561570009-56","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/400d4bc758ffb46c1d2df32dca36b492_tn","Lego hộp mini","₫10.000","3","25","0","2203193382"
"1561570009-151","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/8a6376b2e98e80f3e03f90c37e3b1840_tn","Bóp viết đôi - Nhiều Mẫu","₫44.000","2","40","0","2239586421"
"1561570009-42","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/3444ea1b3ce10ffc3b942665487244b6_tn","Hộp bút xe hơi","₫22.000","0","14","0","2239797130"
"1561570015-347","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/ade7d6106406682ee232caa963964fb7_tn","Bút nước xanh Siêu nhân mẫu 3","₫5.000","2","1","0","2344582000"
"1561570009-150","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/434315e788a4f3517dce6d48f755a5e6_tn","Hộp bút - Thiếc - 2 Tầng","₫34.000","0","0","0","2239602974"
"1561570009-40","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/46239be342d46a4d83258f6f2f1732c9_tn","Bóp bút simili beautiful","₫21.000","30","21","0","2253763420"
"1561570009-190","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/4295a44b38d0a839fd631d488ed7e6a3_tn","Đồ chơi bắn bi","₫12.000","13","17","0","2175158642"
"1561570009-191","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/8e8b4660a8fb055760df4ccdf67464c1_tn","Bóp viết thỏ","₫29.000","34","31","0","2174933528"
"1561570009-146","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/5bb124209b566b0ad6a6ca3d5d3c1d7e_tn","Hộp bút tặng kèm đồ chơi mê cung","₫20.000","0","26","0","2239699713"
"1561570009-147","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/d0458d1ea1603c742ac13e7c70cb1c66_tn","Hộp bút có máy tính","₫57.000","0","14","0","2239688047"
"1561570015-257","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/41a84e42f774859a2863b18a44e8d89a_tn","Gôm Gôm Staedtler đen - trắng No 52635","₫5.000","20","16","0","2317481729"
"1561570009-161","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/ef26cb395302193fc2373650c084ab48_tn","Stickers trái tim - ngôi sao","₫12.000","10","7","0","2202378929"
"1561570015-258","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/663af3f10b4ef457dd138cc5aaa4e357_tn","Thước kẻ Ngựa Pony lấp lánh (mẫu 2) No : HC074-20","₫3.000","10","8","0","2317481720"
"1561570015-247","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/07b9dadd0538a4f30412f845412fa347_tn","Bút nước xanh giọt nước","₫5.000","3","0","0","2344582001"
"1561570015-358","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/f91a199a04af036152d84e0f3c69cd78_tn","Thước kẻ Doreamon lấp lánh (Mẫu 3) No : HC072-20","₫3.000","10","11","0","2317481469"
"1561570015-345","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/f6385e3ae1c4047700da82f8ca6515e1_tn","Bút xóa nước Cây dẹp R-MORE 2000","₫12.000","10","1","0","2344582003"
"1561570021-514","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/a3726264c9903a452c92430c72659366_tn","Bút nước đen nàng tiên cá","₫5.000","50","0","0","2344686556"
"1561570021-507","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/2a5f7df0a5f683bdab299e20c2674020_tn","Bóp viết Unicorn - Siêu Cute","₫30.000","6","11","0","2345443001"
"1561570021-481","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/d12f13e125a992911153c4460fb5f48f_tn","Bút Gel nước kim cương CHOSCH - Hộp 8 cây","₫30.000","7","32","1","2306630395"
"1561570015-224","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/e42daac88817a94bf5933a1fd6ce4ec3_tn","Bút nước đen cừu thân tròn (mẫu 2)","₫5.000","50","0","0","2344686544"
"1561570021-435","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/ae5f0720de407bb852ba442cff92dd97_tn","Compa bộ Bé trai-bé gái- Mã AJ - 1083","₫22.000","0","1","6","2310751713"
"1561570021-501","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/cafe22dcc43beaab1b88d82785c52ddc_tn","Gôm vỉ 4 cục - Mã E616","₫3.000","23","68","1","2069047812"
"1561570015-372","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/818521904bebd293ee8991489b13f65b_tn","Bóp viết Simili - Mã 9511A","₫16.000","70","8","0","2317192018"
"1561570015-313","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/64465b41bee317828313ab289507ca02_tn","Gôm khúc hoạt hình - Mã 301","₫5.000","24","4","0","2299923565"
"1561570015-353","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/653cfb0cd15ecd4347dba787f916c533_tn","Bóp viết siêu cute","₫24.000","100","58","0","2319328090"
"1561570003-10","https://banhang.shopee.vn/portal/product/list/all?page=4&size=99&order=popularity_dsc","https://cf.shopee.vn/file/bed41ca9eae46059cb30f7ddeeec60de_tn","Sổ mini - Mẫu 1","₫3.000","47","13","0","2051175955"
"1561570009-60","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/00da43ed7d1bbdf2a908749002eb49fe_tn","Chì bấm hình gấu Koala - Mã Gstar HS01","₫5.000","30","11","0","2203037544"
"1561570009-144","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/97a45ef5045d262d961ab53fe90167dc_tn","Bóp viết vải chống nước ( 4 màu)","₫26.000","30","29","0","2239762963"
"1561570015-364","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/18b7510ac674b552c6e0ba32cc4de063_tn","Viết gel xóa được Doreamon HY (xanh)  No 998","₫4.000","12","10","0","2317475149"
"1561570003-2","https://banhang.shopee.vn/portal/product/list/all?page=4&size=99&order=popularity_dsc","https://cf.shopee.vn/file/d6ec9c5ca2b9d827d46d0cc38c541221_tn","Bút nước - em bé Nhật","₫5.000","0","10","0","2153093236"
"1561570021-508","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/71e1b0d168954d8525bb763609499f93_tn","Bóp viết Hologram Sakura","₫25.000","5","22","0","2345414757"
"1561570015-336","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/fcf7d908b69983f1379e26909c2eb5f7_tn","Bút xóa nước cây tròn R-MORE","₫10.000","10","0","0","2344582108"
"1561570021-451","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/4625b4fe4e2091e1868cef9107dc6bec_tn","Hộp bút xe hơi","₫32.000","6","64","4","2239746294"
"1561570009-34","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/4f33bdb42634c5ca21df9046be954487_tn","Bóp bút BTS","₫20.000","2","65","0","2283516276"
"1561570015-306","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/9f7f2ea8072d2804710d4d5d20d657ab_tn","Chì khúc thay ngòi kính lúp - Mã LT1303","₫4.000","48","6","0","2299942873"
"1561570015-283","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/f43a1b9bc5177479fbf6ffc37cfc4ea9_tn","Bao tập Thịnh Phát ( 1 xấp - 10 tờ)","₫15.000","100","23","0","2310751741"
"1561570015-357","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/663af3f10b4ef457dd138cc5aaa4e357_tn","Thước kẻ Ngựa Pony lấp lánh (mẫu 2) No : HC074-20","₫3.000","10","8","0","2317481720"
"1561570021-450","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/a10a4cb360c909edbe4dd122f1ea50cd_tn","Gôm hình trái cây 1 cục - Mã 1561","₫3.000","32","39","4","2299923566"
"1561570015-274","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/6819a70c19ae37c03a6e0070a7e4b6d4_tn","Hộp viết nhựa Công chúa _ Mã 7093","₫18.000","17","22","0","2317164799"
"1561570009-98","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/dc0b0a08d8b6f85fbe4e8dd85012f937_tn","Túi bút nhựa trong hình ( nhiều mẫu)","₫20.000","20","35","0","2172113371"
"1561570015-333","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/587c2990e1d90c7f13f3d5fe1b426968_tn","Bút nước đen gà chip (mẫu 1)","₫5.000","68","2","0","2344686519"
"1561570021-423","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/e281bd59b5f5bb4c05a351b6fa5ca4b3_tn","Bút tàng hình","₫13.000","20","55","12","1988592674"
"1561570009-58","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/b6522cc03717aaef1ebf66a64e9e2311_tn","Chì khúc thay ngòi đầu tẩy tròn - Mã LT1307","₫4.000","40","11","0","2203069921"
"1561570009-136","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/23d31de1286ba96d0f66d4645274675a_tn","Bút chì màu sáp hình con voi - Gstar 12 màu","₫15.000","15","15","0","2254505790"
"1561570009-90","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/571d079ae483f268f9862301530cfacb_tn","Đồ chơi thổi bóng","₫8.000","0","6","0","2175165588"
"1561570009-120","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/8ab8e669fd37b359d74f33b9d7b1785c_tn","Bút nước xanh Chìa khóa - Mã 315","₫5.000","28","13","0","2154760579"
"1561570009-113","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/1b5f5f26b3106e2e47e34c6799a233de_tn","Sổ mini nằm ngang","₫6.000","10","30","0","2161603160"
"1561570015-291","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/bfc6173a4c8a91e483b943448b46ca7e_tn","Bóp viết nhựa trong tai mèo","₫20.000","2","18","0","2306676527"
"1561570009-74","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/c1752d34bae780ec20a523c4cfb5864f_tn","Bút nước đen gà chíp","₫5.000","0","0","0","2195124571"
"1561570009-148","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/ade8985518ea513e17de1f561e4469b5_tn","Hộp bút nam châm hít","₫35.000","0","0","0","2239678520"
"1561570009-46","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/378b5c600574cfbcfa7c7d32c9c96cd7_tn","Bóp viết vải bố hình thú","₫35.000","3","24","0","2239717653"
"1561570009-166","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/467537b6c67369e9cf135ad7b6000ef2_tn","Móc khóa BTS - Gấu - Thỏ","₫15.000","18","18","0","2202005241"
"1561570015-332","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/6bd876e7e4a2e8df8430f19334f2059e_tn","Bút nước đen cừu mặt trăng","₫5.000","50","1","0","2344686521"
"1561570015-235","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/978b42ffc10fc917cb2fe427074b1a2c_tn","Bút nước đen kem ốc quế ( mẫu 1)","₫5.000","14","2","0","2344686518"
"1561570021-453","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/6286f06acda7861485f438da58327e68_tn","Đồ chơi bóng rổ","₫6.000","52","91","4","2051080333"
"1561570009-176","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/50d59160ed14d0dd19bdaa65fb2b91f6_tn","Bút nước đen cá heo","₫5.000","10","10","0","2195124551"
"1561570009-52","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/8a6376b2e98e80f3e03f90c37e3b1840_tn","Bóp viết đôi - Nhiều Mẫu","₫44.000","2","40","0","2239586421"
"1561570015-337","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/8e1e6a87b2fb149cfa9c81100e84964f_tn","Bút bi xanh TL-027","₫3.500","24","0","0","2344582038"
"1561570009-131","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/aa4ea763586e4c6434cb85323d2acf8b_tn","Bóp viết siêu cute - Nhiều Mẫu","₫36.000","3","29","0","2283901709"
"1561570009-203","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/e54782dea170c9ba762cf0d4e35bfcbd_tn","Chì bấm ngựa Ponny","₫5.000","0","4","0","2171981737"
"1561570009-112","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/b9a26cc7744c6f8a88510bc8b157e5a9_tn","Giấy note nhiều hình màu dạ quang","₫5.000","86","7","0","2161679182"
"1561570009-192","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/e24180a7c1b25ad9c212e811da4cb114_tn","Sticker 3d","₫5.000","10","11","0","2172701916"
"1561570009-206","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/4a8cd1feaec8af1a8c6b79f4f69551a9_tn","Chuốt bút chì hình cây kẹo - Mã 8020","₫5.000","44","19","0","2171911513"
"1561570009-121","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/b4678067b66c1d706714c1209f77e181_tn","Bộ dụng cụ học tập có kéo - Mã 2016","₫15.000","50","81","0","2299869237"
"1561570009-72","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/ff062a4227444fe3c8f6cbc655962a2f_tn","Bút nước đen xương rồng lớn","₫3.500","0","7","0","2195124575"
"1561570009-23","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/975b4c4f2f0db18ea0ee434841f024cd_tn","Bộ dụng cụ học tập không có kéo","₫9.000","99","26","0","2299869236"
"1561570015-323","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/e42daac88817a94bf5933a1fd6ce4ec3_tn","Bút nước đen cừu thân tròn (mẫu 2)","₫5.000","50","0","0","2344686544"
"1561570015-296","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/6bb8d283bd06fab1cfb51ec0ac8b8698_tn","Bút bi lò xo mặt cười","₫14.000","10","32","0","2306630389"
"1561570009-204","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/1ff5ef0f2eb414b7355a209b60747536_tn","Chuốt bút chì hình mèo ngồi xô - Mã 360","₫5.000","75","9","0","2171936270"
"1561570009-69","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/5b75e4c829ae97c03cb56f808c080e28_tn","Bút nước xanh hình kem","₫4.000","0","1","0","2195155677"
"1561570015-285","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/f43a1b9bc5177479fbf6ffc37cfc4ea9_tn","Bao sách Thịnh Phát ( 1 xấp - 10 tờ)","₫15.000","100","7","0","2310751711"
"1561570015-282","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/219815e04ad6968889f8f71e0c32cdad_tn","Chuốt bút chì hình cú mèo (1 lỗ)  - Mã 601","₫4.000","59","7","0","2310751764"
"1561570015-334","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/978b42ffc10fc917cb2fe427074b1a2c_tn","Bút nước đen kem ốc quế ( mẫu 1)","₫5.000","14","2","0","2344686518"
"1561570009-78","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/bc3d2246b7213c5888dc386af3e17b03_tn","Bút nước đen gấu trong","₫5.000","0","0","0","2195124544"
"1561570015-416","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/284594492718f1a055b6dfa31cfa6be9_tn","Thước kẻ kính soi 20cm - Mã KD-33D","₫3.000","60","5","0","2299897283"
"1561570015-406","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/c7ef83d5b947c538e754bef24504a61d_tn","Chì bấm hình thỏ rung - Mã 8611","₫5.000","40","14","0","2299942872"
"1561570009-194","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/f5c09cad69bef5f45509a135d5751a53_tn","Túi bút cute","₫20.000","2","18","0","2172666920"
"1561570009-66","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/9b0ede07755621d12a40f5072f630ba2_tn","Hình xăm màu ( hàng hiếm)","₫5.000","8","27","0","2202090010"
"1561570015-367","https://banhang.shopee.vn/portal/product/list/all?page=2&size=99&order=popularity_dsc","https://cf.shopee.vn/file/53fc4836656979730be4112a0783fa00_tn","Viết gel xóa được - Mẫu 1012 - Màu xanh","₫5.000","12","7","0","2317473647"
"1561570021-454","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/f17e441fd26344d4568e123d87d5ed4b_tn","Gôm hoạt hình","₫3.000","0","23","4","1988677264"
"1561570021-478","https://banhang.shopee.vn/portal/product/list/all?page=1&size=99&order=popularity_dsc","https://cf.shopee.vn/file/488099201b4837bf6f3dfb2921a62387_tn","Combo hộp bút- chuốt - thước","₫675.000","0","0","1","2318214448"
"1561570009-65","https://banhang.shopee.vn/portal/product/list/all?page=3&size=99&order=popularity_dsc","https://cf.shopee.vn/file/49371a9beb580963c38c7adf9d7296f5_tn","Stickers đáng iu","₫10.000","10","20","0","2202155684"
